"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"NZL","PRYENRGSUPPLY","TOT","MLN_TOE","A","2006",16.679,
"NZL","PRYENRGSUPPLY","TOT","MLN_TOE","A","2007",16.924,
"NZL","PRYENRGSUPPLY","TOT","MLN_TOE","A","2008",17.122,
"NZL","PRYENRGSUPPLY","TOT","MLN_TOE","A","2009",17.243,
"NZL","PRYENRGSUPPLY","TOT","MLN_TOE","A","2010",17.858,
"NZL","PRYENRGSUPPLY","TOT","MLN_TOE","A","2011",17.83,
"NZL","PRYENRGSUPPLY","TOT","MLN_TOE","A","2012",18.825,
"NZL","PRYENRGSUPPLY","TOT","MLN_TOE","A","2013",19.053,
"NZL","PRYENRGSUPPLY","TOT","MLN_TOE","A","2014",20.012,
"NZL","PRYENRGSUPPLY","TOT","MLN_TOE","A","2015",20.239,
"NZL","PRYENRGSUPPLY","TOT","MLN_TOE","A","2016",20.018,
"NZL","PRYENRGSUPPLY","TOT","MLN_TOE","A","2017",20.019,
"NOR","PRYENRGSUPPLY","TOT","MLN_TOE","A","2000",26.165,
"NOR","PRYENRGSUPPLY","TOT","MLN_TOE","A","2001",26.879,
"NOR","PRYENRGSUPPLY","TOT","MLN_TOE","A","2002",24.969,
"NOR","PRYENRGSUPPLY","TOT","MLN_TOE","A","2003",27.091,
"NOR","PRYENRGSUPPLY","TOT","MLN_TOE","A","2004",28.617,
"NOR","PRYENRGSUPPLY","TOT","MLN_TOE","A","2005",29.219,
"NOR","PRYENRGSUPPLY","TOT","MLN_TOE","A","2006",29.452,
"NOR","PRYENRGSUPPLY","TOT","MLN_TOE","A","2007",27.616,
"NOR","PRYENRGSUPPLY","TOT","MLN_TOE","A","2008",32.144,
"NOR","PRYENRGSUPPLY","TOT","MLN_TOE","A","2009",31.521,
"NOR","PRYENRGSUPPLY","TOT","MLN_TOE","A","2010",32.786,
"NOR","PRYENRGSUPPLY","TOT","MLN_TOE","A","2011",27.818,
"NOR","PRYENRGSUPPLY","TOT","MLN_TOE","A","2012",30.973,
"NOR","PRYENRGSUPPLY","TOT","MLN_TOE","A","2013",32.793,
"NOR","PRYENRGSUPPLY","TOT","MLN_TOE","A","2014",28.696,
"NOR","PRYENRGSUPPLY","TOT","MLN_TOE","A","2015",29.75,
"NOR","PRYENRGSUPPLY","TOT","MLN_TOE","A","2016",28.116,
"NOR","PRYENRGSUPPLY","TOT","MLN_TOE","A","2017",30.046,
"POL","PRYENRGSUPPLY","TOT","MLN_TOE","A","2000",88.828,
"POL","PRYENRGSUPPLY","TOT","MLN_TOE","A","2001",89.429,
"POL","PRYENRGSUPPLY","TOT","MLN_TOE","A","2002",88.411,
"POL","PRYENRGSUPPLY","TOT","MLN_TOE","A","2003",90.752,
"POL","PRYENRGSUPPLY","TOT","MLN_TOE","A","2004",91.018,
"POL","PRYENRGSUPPLY","TOT","MLN_TOE","A","2005",92.142,
"POL","PRYENRGSUPPLY","TOT","MLN_TOE","A","2006",96.832,
"POL","PRYENRGSUPPLY","TOT","MLN_TOE","A","2007",96.431,
"POL","PRYENRGSUPPLY","TOT","MLN_TOE","A","2008",97.739,
"POL","PRYENRGSUPPLY","TOT","MLN_TOE","A","2009",93.978,
"POL","PRYENRGSUPPLY","TOT","MLN_TOE","A","2010",100.512,
"POL","PRYENRGSUPPLY","TOT","MLN_TOE","A","2011",100.981,
"POL","PRYENRGSUPPLY","TOT","MLN_TOE","A","2012",97.582,
"POL","PRYENRGSUPPLY","TOT","MLN_TOE","A","2013",97.656,
"POL","PRYENRGSUPPLY","TOT","MLN_TOE","A","2014",94.033,
"POL","PRYENRGSUPPLY","TOT","MLN_TOE","A","2015",94.919,
"POL","PRYENRGSUPPLY","TOT","MLN_TOE","A","2016",99.291,
"POL","PRYENRGSUPPLY","TOT","MLN_TOE","A","2017",103.839,
"PRT","PRYENRGSUPPLY","TOT","MLN_TOE","A","2000",24.595,
"PRT","PRYENRGSUPPLY","TOT","MLN_TOE","A","2001",24.781,
"PRT","PRYENRGSUPPLY","TOT","MLN_TOE","A","2002",25.816,
"PRT","PRYENRGSUPPLY","TOT","MLN_TOE","A","2003",25.11,
"PRT","PRYENRGSUPPLY","TOT","MLN_TOE","A","2004",25.823,
"PRT","PRYENRGSUPPLY","TOT","MLN_TOE","A","2005",26.459,
"PRT","PRYENRGSUPPLY","TOT","MLN_TOE","A","2006",25.153,
"PRT","PRYENRGSUPPLY","TOT","MLN_TOE","A","2007",25.33,
"PRT","PRYENRGSUPPLY","TOT","MLN_TOE","A","2008",24.68,
"PRT","PRYENRGSUPPLY","TOT","MLN_TOE","A","2009",24.351,
"PRT","PRYENRGSUPPLY","TOT","MLN_TOE","A","2010",23.5,
"PRT","PRYENRGSUPPLY","TOT","MLN_TOE","A","2011",22.847,
"PRT","PRYENRGSUPPLY","TOT","MLN_TOE","A","2012",21.442,
"PRT","PRYENRGSUPPLY","TOT","MLN_TOE","A","2013",21.496,
"PRT","PRYENRGSUPPLY","TOT","MLN_TOE","A","2014",21.17,
"PRT","PRYENRGSUPPLY","TOT","MLN_TOE","A","2015",21.97,
"PRT","PRYENRGSUPPLY","TOT","MLN_TOE","A","2016",21.798,
"PRT","PRYENRGSUPPLY","TOT","MLN_TOE","A","2017",22.764,
"SVK","PRYENRGSUPPLY","TOT","MLN_TOE","A","2000",17.744,
"SVK","PRYENRGSUPPLY","TOT","MLN_TOE","A","2001",18.594,
"SVK","PRYENRGSUPPLY","TOT","MLN_TOE","A","2002",18.733,
"SVK","PRYENRGSUPPLY","TOT","MLN_TOE","A","2003",18.64,
"SVK","PRYENRGSUPPLY","TOT","MLN_TOE","A","2004",18.354,
"SVK","PRYENRGSUPPLY","TOT","MLN_TOE","A","2005",18.83,
"SVK","PRYENRGSUPPLY","TOT","MLN_TOE","A","2006",18.641,
"SVK","PRYENRGSUPPLY","TOT","MLN_TOE","A","2007",17.847,
"SVK","PRYENRGSUPPLY","TOT","MLN_TOE","A","2008",18.321,
"SVK","PRYENRGSUPPLY","TOT","MLN_TOE","A","2009",16.736,
"SVK","PRYENRGSUPPLY","TOT","MLN_TOE","A","2010",17.83,
"SVK","PRYENRGSUPPLY","TOT","MLN_TOE","A","2011",17.351,
"SVK","PRYENRGSUPPLY","TOT","MLN_TOE","A","2012",16.66,
"SVK","PRYENRGSUPPLY","TOT","MLN_TOE","A","2013",16.95,
"SVK","PRYENRGSUPPLY","TOT","MLN_TOE","A","2014",15.949,
"SVK","PRYENRGSUPPLY","TOT","MLN_TOE","A","2015",16.393,
"SVK","PRYENRGSUPPLY","TOT","MLN_TOE","A","2016",16.496,
"SVK","PRYENRGSUPPLY","TOT","MLN_TOE","A","2017",17.4,
"ESP","PRYENRGSUPPLY","TOT","MLN_TOE","A","2000",121.358,
"ESP","PRYENRGSUPPLY","TOT","MLN_TOE","A","2001",124.547,
"ESP","PRYENRGSUPPLY","TOT","MLN_TOE","A","2002",128.272,
"ESP","PRYENRGSUPPLY","TOT","MLN_TOE","A","2003",132.697,
"ESP","PRYENRGSUPPLY","TOT","MLN_TOE","A","2004",138.478,
"ESP","PRYENRGSUPPLY","TOT","MLN_TOE","A","2005",141.416,
"ESP","PRYENRGSUPPLY","TOT","MLN_TOE","A","2006",141.283,
"ESP","PRYENRGSUPPLY","TOT","MLN_TOE","A","2007",143.322,
"ESP","PRYENRGSUPPLY","TOT","MLN_TOE","A","2008",138.552,
"ESP","PRYENRGSUPPLY","TOT","MLN_TOE","A","2009",127.491,
"ESP","PRYENRGSUPPLY","TOT","MLN_TOE","A","2010",127.396,
"ESP","PRYENRGSUPPLY","TOT","MLN_TOE","A","2011",125.473,
"ESP","PRYENRGSUPPLY","TOT","MLN_TOE","A","2012",125.22,
"ESP","PRYENRGSUPPLY","TOT","MLN_TOE","A","2013",116.802,
"ESP","PRYENRGSUPPLY","TOT","MLN_TOE","A","2014",114.227,
"ESP","PRYENRGSUPPLY","TOT","MLN_TOE","A","2015",118.488,
"ESP","PRYENRGSUPPLY","TOT","MLN_TOE","A","2016",119.073,
"ESP","PRYENRGSUPPLY","TOT","MLN_TOE","A","2017",125.3,
"SWE","PRYENRGSUPPLY","TOT","MLN_TOE","A","2000",47.694,
"SWE","PRYENRGSUPPLY","TOT","MLN_TOE","A","2001",50.722,
"SWE","PRYENRGSUPPLY","TOT","MLN_TOE","A","2002",52,
"SWE","PRYENRGSUPPLY","TOT","MLN_TOE","A","2003",50.852,
"SWE","PRYENRGSUPPLY","TOT","MLN_TOE","A","2004",52.819,
"SWE","PRYENRGSUPPLY","TOT","MLN_TOE","A","2005",51.574,
"SWE","PRYENRGSUPPLY","TOT","MLN_TOE","A","2006",50.24,
"SWE","PRYENRGSUPPLY","TOT","MLN_TOE","A","2007",49.989,
"SWE","PRYENRGSUPPLY","TOT","MLN_TOE","A","2008",49.636,
"SWE","PRYENRGSUPPLY","TOT","MLN_TOE","A","2009",45.483,
"SWE","PRYENRGSUPPLY","TOT","MLN_TOE","A","2010",51.048,
"SWE","PRYENRGSUPPLY","TOT","MLN_TOE","A","2011",49.915,
"SWE","PRYENRGSUPPLY","TOT","MLN_TOE","A","2012",50.424,
"SWE","PRYENRGSUPPLY","TOT","MLN_TOE","A","2013",49.736,
"SWE","PRYENRGSUPPLY","TOT","MLN_TOE","A","2014",48.477,
"SWE","PRYENRGSUPPLY","TOT","MLN_TOE","A","2015",44.834,
"SWE","PRYENRGSUPPLY","TOT","MLN_TOE","A","2016",48.231,
"SWE","PRYENRGSUPPLY","TOT","MLN_TOE","A","2017",49.57,
"CHE","PRYENRGSUPPLY","TOT","MLN_TOE","A","2000",24.904,
"CHE","PRYENRGSUPPLY","TOT","MLN_TOE","A","2001",26.447,
"CHE","PRYENRGSUPPLY","TOT","MLN_TOE","A","2002",25.77,
"CHE","PRYENRGSUPPLY","TOT","MLN_TOE","A","2003",25.867,
"CHE","PRYENRGSUPPLY","TOT","MLN_TOE","A","2004",25.96,
"CHE","PRYENRGSUPPLY","TOT","MLN_TOE","A","2005",25.802,
"CHE","PRYENRGSUPPLY","TOT","MLN_TOE","A","2006",26.944,
"CHE","PRYENRGSUPPLY","TOT","MLN_TOE","A","2007",25.608,
"CHE","PRYENRGSUPPLY","TOT","MLN_TOE","A","2008",26.595,
"CHE","PRYENRGSUPPLY","TOT","MLN_TOE","A","2009",26.773,
"CHE","PRYENRGSUPPLY","TOT","MLN_TOE","A","2010",25.967,
"CHE","PRYENRGSUPPLY","TOT","MLN_TOE","A","2011",25.134,
"CHE","PRYENRGSUPPLY","TOT","MLN_TOE","A","2012",25.357,
"CHE","PRYENRGSUPPLY","TOT","MLN_TOE","A","2013",26.442,
"CHE","PRYENRGSUPPLY","TOT","MLN_TOE","A","2014",24.78,
"CHE","PRYENRGSUPPLY","TOT","MLN_TOE","A","2015",24.206,
"CHE","PRYENRGSUPPLY","TOT","MLN_TOE","A","2016",23.563,
"CHE","PRYENRGSUPPLY","TOT","MLN_TOE","A","2017",23.693,
"TUR","PRYENRGSUPPLY","TOT","MLN_TOE","A","2000",76.288,
"TUR","PRYENRGSUPPLY","TOT","MLN_TOE","A","2001",70.258,
"TUR","PRYENRGSUPPLY","TOT","MLN_TOE","A","2002",74.242,
"TUR","PRYENRGSUPPLY","TOT","MLN_TOE","A","2003",78.685,
"TUR","PRYENRGSUPPLY","TOT","MLN_TOE","A","2004",80.717,
"TUR","PRYENRGSUPPLY","TOT","MLN_TOE","A","2005",83.99,
"TUR","PRYENRGSUPPLY","TOT","MLN_TOE","A","2006",93.069,
"TUR","PRYENRGSUPPLY","TOT","MLN_TOE","A","2007",100.321,
"TUR","PRYENRGSUPPLY","TOT","MLN_TOE","A","2008",98.419,
"TUR","PRYENRGSUPPLY","TOT","MLN_TOE","A","2009",98.268,
"TUR","PRYENRGSUPPLY","TOT","MLN_TOE","A","2010",105.72,
"TUR","PRYENRGSUPPLY","TOT","MLN_TOE","A","2011",112.514,
"TUR","PRYENRGSUPPLY","TOT","MLN_TOE","A","2012",117.824,
"TUR","PRYENRGSUPPLY","TOT","MLN_TOE","A","2013",115.043,
"TUR","PRYENRGSUPPLY","TOT","MLN_TOE","A","2014",119.099,
"TUR","PRYENRGSUPPLY","TOT","MLN_TOE","A","2015",128.813,
"TUR","PRYENRGSUPPLY","TOT","MLN_TOE","A","2016",136.718,
"TUR","PRYENRGSUPPLY","TOT","MLN_TOE","A","2017",146.814,
"GBR","PRYENRGSUPPLY","TOT","MLN_TOE","A","2000",222.991,
"GBR","PRYENRGSUPPLY","TOT","MLN_TOE","A","2001",223.807,
"GBR","PRYENRGSUPPLY","TOT","MLN_TOE","A","2002",220.658,
"GBR","PRYENRGSUPPLY","TOT","MLN_TOE","A","2003",224.517,
"GBR","PRYENRGSUPPLY","TOT","MLN_TOE","A","2004",221.806,
"GBR","PRYENRGSUPPLY","TOT","MLN_TOE","A","2005",222.853,
"GBR","PRYENRGSUPPLY","TOT","MLN_TOE","A","2006",219.112,
"GBR","PRYENRGSUPPLY","TOT","MLN_TOE","A","2007",211.169,
"GBR","PRYENRGSUPPLY","TOT","MLN_TOE","A","2008",208.297,
"GBR","PRYENRGSUPPLY","TOT","MLN_TOE","A","2009",195.784,
"GBR","PRYENRGSUPPLY","TOT","MLN_TOE","A","2010",202.957,
"GBR","PRYENRGSUPPLY","TOT","MLN_TOE","A","2011",188.21,
"GBR","PRYENRGSUPPLY","TOT","MLN_TOE","A","2012",193.069,
"GBR","PRYENRGSUPPLY","TOT","MLN_TOE","A","2013",189.952,
"GBR","PRYENRGSUPPLY","TOT","MLN_TOE","A","2014",178.936,
"GBR","PRYENRGSUPPLY","TOT","MLN_TOE","A","2015",180.806,
"GBR","PRYENRGSUPPLY","TOT","MLN_TOE","A","2016",178.283,
"GBR","PRYENRGSUPPLY","TOT","MLN_TOE","A","2017",175.483,
"USA","PRYENRGSUPPLY","TOT","MLN_TOE","A","2000",2272.859,
"USA","PRYENRGSUPPLY","TOT","MLN_TOE","A","2001",2229.667,
"USA","PRYENRGSUPPLY","TOT","MLN_TOE","A","2002",2255.114,
"USA","PRYENRGSUPPLY","TOT","MLN_TOE","A","2003",2260.319,
"USA","PRYENRGSUPPLY","TOT","MLN_TOE","A","2004",2306.877,
"USA","PRYENRGSUPPLY","TOT","MLN_TOE","A","2005",2317.852,
"USA","PRYENRGSUPPLY","TOT","MLN_TOE","A","2006",2295.856,
"USA","PRYENRGSUPPLY","TOT","MLN_TOE","A","2007",2336.354,
"USA","PRYENRGSUPPLY","TOT","MLN_TOE","A","2008",2276.092,
"USA","PRYENRGSUPPLY","TOT","MLN_TOE","A","2009",2163.77,
"USA","PRYENRGSUPPLY","TOT","MLN_TOE","A","2010",2215.776,
"USA","PRYENRGSUPPLY","TOT","MLN_TOE","A","2011",2185.72,
"USA","PRYENRGSUPPLY","TOT","MLN_TOE","A","2012",2146.667,
"USA","PRYENRGSUPPLY","TOT","MLN_TOE","A","2013",2184.517,
"USA","PRYENRGSUPPLY","TOT","MLN_TOE","A","2014",2210.697,
"USA","PRYENRGSUPPLY","TOT","MLN_TOE","A","2015",2186.465,
"USA","PRYENRGSUPPLY","TOT","MLN_TOE","A","2016",2163.049,
"USA","PRYENRGSUPPLY","TOT","MLN_TOE","A","2017",2155.23,
"OEU","PRYENRGSUPPLY","TOT","MLN_TOE","A","2000",1758.798,
"OEU","PRYENRGSUPPLY","TOT","MLN_TOE","A","2001",1792.93,
"OEU","PRYENRGSUPPLY","TOT","MLN_TOE","A","2002",1792.486,
"OEU","PRYENRGSUPPLY","TOT","MLN_TOE","A","2003",1836.097,
"OEU","PRYENRGSUPPLY","TOT","MLN_TOE","A","2004",1857.889,
"OEU","PRYENRGSUPPLY","TOT","MLN_TOE","A","2005",1867.24,
"OEU","PRYENRGSUPPLY","TOT","MLN_TOE","A","2006",1884.349,
"OEU","PRYENRGSUPPLY","TOT","MLN_TOE","A","2007",1858.715,
"OEU","PRYENRGSUPPLY","TOT","MLN_TOE","A","2008",1856.687,
"OEU","PRYENRGSUPPLY","TOT","MLN_TOE","A","2009",1760.615,
"OEU","PRYENRGSUPPLY","TOT","MLN_TOE","A","2010",1834.733,
"OEU","PRYENRGSUPPLY","TOT","MLN_TOE","A","2011",1771.372,
"OEU","PRYENRGSUPPLY","TOT","MLN_TOE","A","2012",1768.447,
"OEU","PRYENRGSUPPLY","TOT","MLN_TOE","A","2013",1755.154,
"OEU","PRYENRGSUPPLY","TOT","MLN_TOE","A","2014",1689.362,
"OEU","PRYENRGSUPPLY","TOT","MLN_TOE","A","2015",1716.496,
"OEU","PRYENRGSUPPLY","TOT","MLN_TOE","A","2016",1730.311,
"OEU","PRYENRGSUPPLY","TOT","MLN_TOE","A","2017",1761.459,
"ALB","PRYENRGSUPPLY","TOT","MLN_TOE","A","2000",1.796,
"ALB","PRYENRGSUPPLY","TOT","MLN_TOE","A","2001",1.831,
"ALB","PRYENRGSUPPLY","TOT","MLN_TOE","A","2002",2.017,
"ALB","PRYENRGSUPPLY","TOT","MLN_TOE","A","2003",1.974,
"ALB","PRYENRGSUPPLY","TOT","MLN_TOE","A","2004",2.169,
"ALB","PRYENRGSUPPLY","TOT","MLN_TOE","A","2005",2.172,
"ALB","PRYENRGSUPPLY","TOT","MLN_TOE","A","2006",2.118,
"ALB","PRYENRGSUPPLY","TOT","MLN_TOE","A","2007",2.022,
"ALB","PRYENRGSUPPLY","TOT","MLN_TOE","A","2008",2.099,
"ALB","PRYENRGSUPPLY","TOT","MLN_TOE","A","2009",2.149,
"ALB","PRYENRGSUPPLY","TOT","MLN_TOE","A","2010",2.13,
"ALB","PRYENRGSUPPLY","TOT","MLN_TOE","A","2011",2.228,
"ALB","PRYENRGSUPPLY","TOT","MLN_TOE","A","2012",2.001,
"ALB","PRYENRGSUPPLY","TOT","MLN_TOE","A","2013",2.327,
"ALB","PRYENRGSUPPLY","TOT","MLN_TOE","A","2014",2.343,
"ALB","PRYENRGSUPPLY","TOT","MLN_TOE","A","2015",2.196,
"ALB","PRYENRGSUPPLY","TOT","MLN_TOE","A","2016",2.261,
"ALB","PRYENRGSUPPLY","TOT","MLN_TOE","A","2017",2.369,
"DZA","PRYENRGSUPPLY","TOT","MLN_TOE","A","2000",26.999,
"DZA","PRYENRGSUPPLY","TOT","MLN_TOE","A","2001",27.054,
"DZA","PRYENRGSUPPLY","TOT","MLN_TOE","A","2002",28.939,
"DZA","PRYENRGSUPPLY","TOT","MLN_TOE","A","2003",30.755,
"DZA","PRYENRGSUPPLY","TOT","MLN_TOE","A","2004",31.137,
"DZA","PRYENRGSUPPLY","TOT","MLN_TOE","A","2005",32.425,
"DZA","PRYENRGSUPPLY","TOT","MLN_TOE","A","2006",34.721,
"DZA","PRYENRGSUPPLY","TOT","MLN_TOE","A","2007",36.845,
"DZA","PRYENRGSUPPLY","TOT","MLN_TOE","A","2008",37.28,
"DZA","PRYENRGSUPPLY","TOT","MLN_TOE","A","2009",40.77,
"DZA","PRYENRGSUPPLY","TOT","MLN_TOE","A","2010",41.658,
"DZA","PRYENRGSUPPLY","TOT","MLN_TOE","A","2011",43.334,
"DZA","PRYENRGSUPPLY","TOT","MLN_TOE","A","2012",47.39,
"DZA","PRYENRGSUPPLY","TOT","MLN_TOE","A","2013",49.093,
"DZA","PRYENRGSUPPLY","TOT","MLN_TOE","A","2014",53.556,
"DZA","PRYENRGSUPPLY","TOT","MLN_TOE","A","2015",56.034,
"DZA","PRYENRGSUPPLY","TOT","MLN_TOE","A","2016",55.574,
"DZA","PRYENRGSUPPLY","TOT","MLN_TOE","A","2017",57.198,
"ARG","PRYENRGSUPPLY","TOT","MLN_TOE","A","2000",60.535,
"ARG","PRYENRGSUPPLY","TOT","MLN_TOE","A","2001",56.335,
"ARG","PRYENRGSUPPLY","TOT","MLN_TOE","A","2002",55.674,
"ARG","PRYENRGSUPPLY","TOT","MLN_TOE","A","2003",60.328,
"ARG","PRYENRGSUPPLY","TOT","MLN_TOE","A","2004",66.919,
"ARG","PRYENRGSUPPLY","TOT","MLN_TOE","A","2005",66.419,
"ARG","PRYENRGSUPPLY","TOT","MLN_TOE","A","2006",69.866,
"ARG","PRYENRGSUPPLY","TOT","MLN_TOE","A","2007",73.187,
"ARG","PRYENRGSUPPLY","TOT","MLN_TOE","A","2008",75.7,
"ARG","PRYENRGSUPPLY","TOT","MLN_TOE","A","2009",69.626,
"ARG","PRYENRGSUPPLY","TOT","MLN_TOE","A","2010",74.666,
"ARG","PRYENRGSUPPLY","TOT","MLN_TOE","A","2011",77.153,
"ARG","PRYENRGSUPPLY","TOT","MLN_TOE","A","2012",79.368,
"ARG","PRYENRGSUPPLY","TOT","MLN_TOE","A","2013",81.406,
"ARG","PRYENRGSUPPLY","TOT","MLN_TOE","A","2014",81.533,
"ARG","PRYENRGSUPPLY","TOT","MLN_TOE","A","2015",82.759,
"ARG","PRYENRGSUPPLY","TOT","MLN_TOE","A","2016",82.316,
"ARG","PRYENRGSUPPLY","TOT","MLN_TOE","A","2017",82.342,
"ARM","PRYENRGSUPPLY","TOT","MLN_TOE","A","2000",2.015,
"ARM","PRYENRGSUPPLY","TOT","MLN_TOE","A","2001",2.006,
"ARM","PRYENRGSUPPLY","TOT","MLN_TOE","A","2002",1.877,
"ARM","PRYENRGSUPPLY","TOT","MLN_TOE","A","2003",1.981,
"ARM","PRYENRGSUPPLY","TOT","MLN_TOE","A","2004",2.095,
"ARM","PRYENRGSUPPLY","TOT","MLN_TOE","A","2005",2.513,
"ARM","PRYENRGSUPPLY","TOT","MLN_TOE","A","2006",2.559,
"ARM","PRYENRGSUPPLY","TOT","MLN_TOE","A","2007",2.853,
"ARM","PRYENRGSUPPLY","TOT","MLN_TOE","A","2008",3.004,
"ARM","PRYENRGSUPPLY","TOT","MLN_TOE","A","2009",2.61,
"ARM","PRYENRGSUPPLY","TOT","MLN_TOE","A","2010",2.483,
"ARM","PRYENRGSUPPLY","TOT","MLN_TOE","A","2011",2.716,
"ARM","PRYENRGSUPPLY","TOT","MLN_TOE","A","2012",2.971,
"ARM","PRYENRGSUPPLY","TOT","MLN_TOE","A","2013",2.901,
"ARM","PRYENRGSUPPLY","TOT","MLN_TOE","A","2014",3.152,
"ARM","PRYENRGSUPPLY","TOT","MLN_TOE","A","2015",3.257,
"ARM","PRYENRGSUPPLY","TOT","MLN_TOE","A","2016",3.119,
"ARM","PRYENRGSUPPLY","TOT","MLN_TOE","A","2017",3.292,
"AZE","PRYENRGSUPPLY","TOT","MLN_TOE","A","2000",11.297,
"AZE","PRYENRGSUPPLY","TOT","MLN_TOE","A","2001",11.447,
"AZE","PRYENRGSUPPLY","TOT","MLN_TOE","A","2002",11.561,
"AZE","PRYENRGSUPPLY","TOT","MLN_TOE","A","2003",12.16,
"AZE","PRYENRGSUPPLY","TOT","MLN_TOE","A","2004",12.788,
"AZE","PRYENRGSUPPLY","TOT","MLN_TOE","A","2005",13.429,
"AZE","PRYENRGSUPPLY","TOT","MLN_TOE","A","2006",13.235,
"AZE","PRYENRGSUPPLY","TOT","MLN_TOE","A","2007",12.523,
"AZE","PRYENRGSUPPLY","TOT","MLN_TOE","A","2008",13.91,
"AZE","PRYENRGSUPPLY","TOT","MLN_TOE","A","2009",12.449,
"AZE","PRYENRGSUPPLY","TOT","MLN_TOE","A","2010",11.824,
"AZE","PRYENRGSUPPLY","TOT","MLN_TOE","A","2011",12.806,
"AZE","PRYENRGSUPPLY","TOT","MLN_TOE","A","2012",13.919,
"AZE","PRYENRGSUPPLY","TOT","MLN_TOE","A","2013",14.105,
"AZE","PRYENRGSUPPLY","TOT","MLN_TOE","A","2014",14.552,
"AZE","PRYENRGSUPPLY","TOT","MLN_TOE","A","2015",14.579,
"AZE","PRYENRGSUPPLY","TOT","MLN_TOE","A","2016",14.424,
"AZE","PRYENRGSUPPLY","TOT","MLN_TOE","A","2017",14.537,
"BGD","PRYENRGSUPPLY","TOT","MLN_TOE","A","2000",18.285,
"BGD","PRYENRGSUPPLY","TOT","MLN_TOE","A","2001",20.273,
"BGD","PRYENRGSUPPLY","TOT","MLN_TOE","A","2002",20.55,
"BGD","PRYENRGSUPPLY","TOT","MLN_TOE","A","2003",21.577,
"BGD","PRYENRGSUPPLY","TOT","MLN_TOE","A","2004",22.03,
"BGD","PRYENRGSUPPLY","TOT","MLN_TOE","A","2005",23.115,
"BGD","PRYENRGSUPPLY","TOT","MLN_TOE","A","2006",24.63,
"BGD","PRYENRGSUPPLY","TOT","MLN_TOE","A","2007",25.739,
"BGD","PRYENRGSUPPLY","TOT","MLN_TOE","A","2008",26.948,
"BGD","PRYENRGSUPPLY","TOT","MLN_TOE","A","2009",28.297,
"BGD","PRYENRGSUPPLY","TOT","MLN_TOE","A","2010",29.75,
"BGD","PRYENRGSUPPLY","TOT","MLN_TOE","A","2011",30.735,
"BGD","PRYENRGSUPPLY","TOT","MLN_TOE","A","2012",32.231,
"BGD","PRYENRGSUPPLY","TOT","MLN_TOE","A","2013",34.284,
"BGD","PRYENRGSUPPLY","TOT","MLN_TOE","A","2014",35.394,
"BGD","PRYENRGSUPPLY","TOT","MLN_TOE","A","2015",37.896,
"BGD","PRYENRGSUPPLY","TOT","MLN_TOE","A","2016",41.059,
"BGD","PRYENRGSUPPLY","TOT","MLN_TOE","A","2017",42.354,
"BLR","PRYENRGSUPPLY","TOT","MLN_TOE","A","2000",24.666,
"BLR","PRYENRGSUPPLY","TOT","MLN_TOE","A","2001",24.782,
"BLR","PRYENRGSUPPLY","TOT","MLN_TOE","A","2002",25.261,
"BLR","PRYENRGSUPPLY","TOT","MLN_TOE","A","2003",25.985,
"BLR","PRYENRGSUPPLY","TOT","MLN_TOE","A","2004",26.856,
"BLR","PRYENRGSUPPLY","TOT","MLN_TOE","A","2005",26.837,
"BLR","PRYENRGSUPPLY","TOT","MLN_TOE","A","2006",28.567,
"BLR","PRYENRGSUPPLY","TOT","MLN_TOE","A","2007",27.974,
"BLR","PRYENRGSUPPLY","TOT","MLN_TOE","A","2008",28.007,
"BLR","PRYENRGSUPPLY","TOT","MLN_TOE","A","2009",26.508,
"BLR","PRYENRGSUPPLY","TOT","MLN_TOE","A","2010",27.462,
"BLR","PRYENRGSUPPLY","TOT","MLN_TOE","A","2011",29.158,
"BLR","PRYENRGSUPPLY","TOT","MLN_TOE","A","2012",30.413,
"BLR","PRYENRGSUPPLY","TOT","MLN_TOE","A","2013",27.105,
"BLR","PRYENRGSUPPLY","TOT","MLN_TOE","A","2014",27.623,
"BLR","PRYENRGSUPPLY","TOT","MLN_TOE","A","2015",25.168,
"BLR","PRYENRGSUPPLY","TOT","MLN_TOE","A","2016",24.991,
"BLR","PRYENRGSUPPLY","TOT","MLN_TOE","A","2017",25.469,
"BIH","PRYENRGSUPPLY","TOT","MLN_TOE","A","2000",4.346,
"BIH","PRYENRGSUPPLY","TOT","MLN_TOE","A","2001",4.2,
"BIH","PRYENRGSUPPLY","TOT","MLN_TOE","A","2002",4.406,
"BIH","PRYENRGSUPPLY","TOT","MLN_TOE","A","2003",4.399,
"BIH","PRYENRGSUPPLY","TOT","MLN_TOE","A","2004",4.809,
"BIH","PRYENRGSUPPLY","TOT","MLN_TOE","A","2005",5.04,
"BIH","PRYENRGSUPPLY","TOT","MLN_TOE","A","2006",5.3,
"BIH","PRYENRGSUPPLY","TOT","MLN_TOE","A","2007",5.304,
"BIH","PRYENRGSUPPLY","TOT","MLN_TOE","A","2008",5.962,
"BIH","PRYENRGSUPPLY","TOT","MLN_TOE","A","2009",6.218,
"BIH","PRYENRGSUPPLY","TOT","MLN_TOE","A","2010",6.481,
"BIH","PRYENRGSUPPLY","TOT","MLN_TOE","A","2011",7.146,
